connected to 192.168.1.14
time,left,right,piLeft,piRight,piConf,piP,piI,piD,cam0Left,cam0Right,cam0Conf,cam0P,cam0I,cam0D,cam1Left,cam1Right,cam1Conf,cam1P,cam1I,cam1D
1554857738.22,72,-6,72.6666666667,-6.0,8.59393939393,-28.4715,-28.4715,-28.4715,0,0,0,0,0,0,0,0,0,0,0,0
1554857738.31,50,16,50.0,16.3333333333,6.51515151517,-28.305,-53.92935,0.1665,0,0,0,0,0,0,0,0,0,0,0,0
1554857738.4,50,16,50.0,16.3333333333,7.99696969697,-27.4725,-76.008915,0.8325,0,0,0,0,0,0,0,0,0,0,0,0
1554857738.49,47,19,47.0,19.3333333333,7.35454545453,-24.1425,-92.5505235,3.33,0,0,0,0,0,0,0,0,0,0,0,0
1554857738.59,44,21,44.6666666667,21.6666666667,10.4181818182,-19.8135,-103.10897115,4.329,0,0,0,0,0,0,0,0,0,0,0,0
1554857738.68,42,23,42.6666666667,23.6666666667,10.1242424242,-15.4845,-108.282574035,4.329,0,0,0,0,0,0,0,0,0,0,0,0
1554857738.77,37,28,37.6666666667,28.6666666667,10.2090909091,-9.1575,-106.611816631,6.327,0,0,0,0,0,0,0,0,0,0,0,0
1554857738.87,34,32,34.3333333333,32.0,10.0878787879,-2.99699491882,-98.9476298872,6.16050508118,0,0,0,0,0,0,0,0,0,0,0,0
1554857738.96,31,35,31.3333333333,35.0,10.6515151515,2.664,-86.3888668985,5.66099491882,0,0,0,0,0,0,0,0,0,0,0,0
1554857739.05,35,31,35.3333333333,31.0,11.1939393939,2.8305,-74.9194802086,0.1665,0,0,0,0,0,0,0,0,0,0,0,0
1554857739.15,39,27,39.0,27.3333333333,11.4545454545,-0.1665,-67.5940321877,-2.997,0,0,0,0,0,0,0,0,0,0,0,0
1554857739.24,39,27,39.3333333333,27.0,12.303030303,-2.331,-63.165628969,-2.1645,0,0,0,0,0,0,0,0,0,0,0,0
1554857739.34,43,23,43.0,23.3333333333,12.2575757576,-6.4935,-63.3425660721,-4.1625,0,0,0,0,0,0,0,0,0,0,0,0
1554857739.43,44,21,45.0,21.3333333333,12.0575757576,-10.4895,-67.4978094649,-3.996,0,0,0,0,0,0,0,0,0,0,0,0
1554857739.52,44,22,44.3333333333,22.0,11.8333333333,-12.1545,-72.9025285184,-1.665,0,0,0,0,0,0,0,0,0,0,0,0
1554857739.62,43,22,43.6666666667,22.6666666667,11.5696969697,-12.654,-78.2662756665,-0.4995,0,0,0,0,0,0,0,0,0,0,0,0
1554857739.71,42,24,42.3333333333,24.0,11.2939393939,-11.8214898376,-82.2611379375,0.832510162354,0,0,0,0,0,0,0,0,0,0,0,0
1554857739.8,42,23,42.6666666667,23.6666666667,11.1727272727,-11.3219898376,-85.3570139814,0.4995,0,0,0,0,0,0,0,0,0,0,0,0
1554857739.9,45,21,45.0,21.3333333333,11.8484848485,-12.4875,-89.3088125833,-1.16551016235,0,0,0,0,0,0,0,0,0,0,0,0
1554857739.99,44,22,44.0,22.3333333333,12.4696969697,-12.4875,-92.865431325,0.0,0,0,0,0,0,0,0,0,0,0,0,0
