connected to 192.168.1.14
time,left,right,piLeft,piRight,piConf,piP,piI,piD,cam0Left,cam0Right,cam0Conf,cam0P,cam0I,cam0D,cam1Left,cam1Right,cam1Conf,cam1P,cam1I,cam1D
1554768551.31,45,20,45.6666666667,20.6666666667,8.58484848483,-18.648,-18.648,-18.648,0,0,0,0,0,0,0,0,0,0,0,0
1554768551.4,46,20,46.0,20.3333333333,10.2787878788,-19.4804949188,-38.1284949188,-0.832494918823,0,0,0,0,0,0,0,0,0,0,0,0
1554768551.48,45,20,45.6666666667,20.6666666667,10.1818181818,-18.648,-56.7764949188,0.832494918823,0,0,0,0,0,0,0,0,0,0,0,0
1554768551.58,42,24,42.0,24.3333333333,9.44545454547,-13.1534949188,-69.9299898376,5.49450508118,0,0,0,0,0,0,0,0,0,0,0,0
1554768551.67,36,30,36.3333333333,30.0,9.29393939393,-4.662,-74.5919898376,8.49149491882,0,0,0,0,0,0,0,0,0,0,0,0
1554768551.76,29,36,29.6666666667,36.6666666667,9.6515151515,5.4945,-69.0974898376,10.1565,0,0,0,0,0,0,0,0,0,0,0,0
1554768551.86,24,42,24.0,42.3333333333,10.5060606061,13.986,-55.1114898376,8.4915,0,0,0,0,0,0,0,0,0,0,0,0
1554768551.95,23,43,23.0,43.3333333333,10.7696969697,15.4845050812,-39.6269847565,1.49850508118,0,0,0,0,0,0,0,0,0,0,0,0
1554768552.05,25,41,25.3333333333,41.0,10.9939393939,11.988,-27.6389847565,-3.49650508118,0,0,0,0,0,0,0,0,0,0,0,0
1554768552.14,30,36,30.0,36.3333333333,10.996969697,4.662,-22.9769847565,-7.326,0,0,0,0,0,0,0,0,0,0,0,0
1554768552.23,36,30,36.0,30.3333333333,11.0878787879,-4.329,-27.3059847565,-8.991,0,0,0,0,0,0,0,0,0,0,0,0
1554768552.33,41,24,41.3333333333,25.0,11.2878787879,-12.1545,-39.4604847565,-7.8255,0,0,0,0,0,0,0,0,0,0,0,0
1554768552.42,44,21,45.0,21.3333333333,11.4151515152,-17.649,-57.1094847565,-5.4945,0,0,0,0,0,0,0,0,0,0,0,0
1554768552.51,46,19,46.6666666667,19.6666666667,11.2787878788,-20.1465,-77.2559847565,-2.4975,0,0,0,0,0,0,0,0,0,0,0,0
1554768552.61,48,18,48.0,18.3333333333,11.5242424242,-22.4774898376,-99.7334745941,-2.33098983765,0,0,0,0,0,0,0,0,0,0,0,0
1554768552.7,48,18,48.3333333333,18.0,12.3818181818,-22.644,-122.377474594,-0.166510162354,0,0,0,0,0,0,0,0,0,0,0,0
1554768552.8,46,19,46.6666666667,19.6666666667,12.503030303,-20.1465,-142.523974594,2.4975,0,0,0,0,0,0,0,0,0,0,0,0
1554768552.89,43,22,43.6666666667,22.6666666667,13.1424242424,-15.9839898376,-158.507964432,4.16251016235,0,0,0,0,0,0,0,0,0,0,0,0
1554768552.98,43,23,43.0,23.3333333333,12.6242424242,-14.652,-173.159964432,1.33198983765,0,0,0,0,0,0,0,0,0,0,0,0
1554768553.08,43,23,43.0,23.3333333333,11.7696969697,-14.652,-187.811964432,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1554768553.17,42,24,42.3333333333,24.0,11.3363636364,-13.8195,-201.631464432,0.8325,0,0,0,0,0,0,0,0,0,0,0,0
1554768553.26,42,24,42.3333333333,24.0,11.096969697,-13.986,-215.617464432,-0.1665,0,0,0,0,0,0,0,0,0,0,0,0
1554768553.36,42,24,42.0,24.3333333333,10.5151515152,-13.4864898376,-229.103954269,0.499510162354,0,0,0,0,0,0,0,0,0,0,0,0
1554768553.45,42,24,42.3333333333,24.0,3.43333333333,-13.7067639313,-242.810718201,-0.220274093628,0,0,0,0,0,0,0,0,0,0,0,0
1554768553.55,45,20,45.6666666667,20.6666666667,1.6,-18.648,-261.458718201,-4.94123606873,0,0,0,0,0,0,0,0,0,0,0,0
1554768553.64,41,25,41.3333333333,25.0,4.73636363637,-12.1544949188,-273.61321312,6.49350508118,0,0,0,0,0,0,0,0,0,0,0,0
1554768553.73,41,25,41.0,25.3333333333,3.8,-11.655,-285.26821312,0.499494918823,0,0,0,0,0,0,0,0,0,0,0,0
1554768553.83,38,27,38.6666666667,27.6666666667,4.64242424243,-8.1585,-293.42671312,3.4965,0,0,0,0,0,0,0,0,0,0,0,0
