connected to 192.168.1.14
time,left,right,piLeft,piRight,piConf,piP,piI,piD,cam0Left,cam0Right,cam0Conf,cam0P,cam0I,cam0D,cam1Left,cam1Right,cam1Conf,cam1P,cam1I,cam1D
1554771658.42,54,12,54.3333333333,12.0,4.7,-37.4625,-37.4625,-37.4625,0,0,0,0,0,0,0,0,0,0,0,0
1554771658.51,59,7,59.0,7.33333333333,6.6393939394,-41.625,-75.34125,-4.1625,0,0,0,0,0,0,0,0,0,0,0,0
1554771658.6,60,5,60.6666666667,5.66666666667,10.2272727273,-40.626,-108.433125,0.999,0,0,0,0,0,0,0,0,0,0,0,0
1554771658.69,60,6,60.3333333333,6.0,11.5545454545,-36.4635,-134.0533125,4.1625,0,0,0,0,0,0,0,0,0,0,0,0
1554771658.78,58,8,58.3333333333,8.0,11.1666666667,-29.97,-150.61798125,6.4935,0,0,0,0,0,0,0,0,0,0,0,0
1554771658.88,54,12,54.0,12.3333333333,10.5393939394,-20.8124898376,-156.368672963,9.15751016235,0,0,0,0,0,0,0,0,0,0,0,0
1554771658.97,48,18,48.3333333333,18.0,10.2515151515,-10.323,-151.054805666,10.4894898376,0,0,0,0,0,0,0,0,0,0,0,0
1554771659.06,42,24,42.3333333333,24.0,10.4424242424,0.0,-135.9493251,10.323,0,0,0,0,0,0,0,0,0,0,0,0
1554771659.16,35,31,35.0,31.3333333333,10.4787878788,11.1555050812,-111.198887509,11.1555050812,0,0,0,0,0,0,0,0,0,0,0,0
1554771659.25,27,38,27.6666666667,38.6666666667,10.6272727273,21.4785050812,-78.6004936766,10.323,0,0,0,0,0,0,0,0,0,0,0,0
1554771659.34,24,42,24.3333333333,42.0,10.5878787879,23.8095,-46.9309443089,2.33099491882,0,0,0,0,0,0,0,0,0,0,0,0
1554771659.44,24,42,24.3333333333,42.0,10.4787878788,20.4795,-21.758349878,-3.33,0,0,0,0,0,0,0,0,0,0,0,0
1554771659.53,27,39,27.0,39.3333333333,10.1393939394,12.987,-6.59551489021,-7.4925,0,0,0,0,0,0,0,0,0,0,0,0
1554771659.63,30,35,30.6666666667,35.6666666667,10.2121212121,5.1615,-0.774463401189,-7.8255,0,0,0,0,0,0,0,0,0,0,0,0
1554771659.72,35,31,35.0,31.3333333333,10.1575757576,-3.33,-4.02701706107,-8.4915,0,0,0,0,0,0,0,0,0,0,0,0
1554771659.81,39,27,39.3333333333,27.0,10.8333333333,-10.323,-13.947315355,-6.993,0,0,0,0,0,0,0,0,0,0,0,0
1554771659.91,44,22,44.3333333333,22.0,12.2272727273,-18.315,-30.8675838195,-7.992,0,0,0,0,0,0,0,0,0,0,0,0
1554771660.0,48,18,48.0,18.3333333333,12.3,-22.644,-50.4248254375,-4.329,0,0,0,0,0,0,0,0,0,0,0,0
1554771660.09,46,20,46.0,20.3333333333,6.6787878788,-17.4825,-62.8648428938,5.1615,0,0,0,0,0,0,0,0,0,0,0,0
1554771660.19,45,20,45.6666666667,20.6666666667,1.88787878788,-15.4845,-72.0628586044,1.998,0,0,0,0,0,0,0,0,0,0,0,0
1554771660.28,45,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1554771660.37,45,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1554771660.47,45,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1554771660.56,45,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1554771660.65,45,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1554771660.75,45,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1554771660.84,45,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1554771660.94,45,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1554771661.03,45,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1554771661.12,48,18,48.0,18.3333333333,0.466666666667,-18.4815,-83.338072744,-2.997,0,0,0,0,0,0,0,0,0,0,0,0
1554771661.22,45,20,45.6666666667,20.6666666667,1.46666666667,-13.4865,-88.4907654696,4.995,0,0,0,0,0,0,0,0,0,0,0,0
1554771661.31,46,20,46.0,20.3333333333,0.475757575757,-13.186471756,-92.8281606786,0.300028244019,0,0,0,0,0,0,0,0,0,0,0,0
1554771661.41,43,23,43.0,23.3333333333,0.327272727273,-7.4925,-91.0378446107,5.69397175598,0,0,0,0,0,0,0,0,0,0,0,0
1554771661.5,40,26,40.0,26.3333333333,0.242424242424,-2.664,-84.5980601497,4.8285,0,0,0,0,0,0,0,0,0,0,0,0
1554771661.59,30,35,30.6666666667,35.6666666667,0.839393939393,13.32,-62.8182541347,15.984,0,0,0,0,0,0,0,0,0,0,0,0
1554771661.69,25,41,25.0,41.3333333333,0.70909090909,20.979,-35.5574287212,7.659,0,0,0,0,0,0,0,0,0,0,0,0
1554771661.78,20,46,20.3333333333,46.0,1.16060606061,26.1238489838,-5.87783686533,5.14484898376,0,0,0,0,0,0,0,0,0,0,0,0
1554771661.87,19,47,19.3333333333,47.0,4.38787878787,25.308,20.0179468212,-0.815848983765,0,0,0,0,0,0,0,0,0,0,0,0
1554771661.97,19,47,19.3333333333,47.0,9.24242424243,22.1445,40.1606521391,-3.1635,0,0,0,0,0,0,0,0,0,0,0,0
1554771662.06,19,47,19.0,47.3333333333,8.51212121213,20.8125050812,56.9570920064,-1.33199491882,0,0,0,0,0,0,0,0,0,0,0,0
1554771662.16,20,46,20.0,46.3333333333,7.92727272727,17.1495,68.4108828057,-3.66300508118,0,0,0,0,0,0,0,0,0,0,0,0
1554771662.25,21,45,21.0,45.3333333333,8.8515151515,14.4855,76.0552945251,-2.664,0,0,0,0,0,0,0,0,0,0,0,0
1554771662.34,22,44,22.3333333333,44.0,10.896969697,10.8225050812,79.2722701538,-3.66299491882,0,0,0,0,0,0,0,0,0,0,0,0
1554771662.44,23,42,23.6666666667,42.6666666667,10.6545454545,8.658,80.0030431384,-2.16450508118,0,0,0,0,0,0,0,0,0,0,0,0
1554771662.53,24,41,24.6666666667,41.6666666667,10.2878787879,6.327,78.3297388246,-2.331,0,0,0,0,0,0,0,0,0,0,0,0
1554771662.62,26,40,26.0,40.3333333333,10.1212121212,4.329,74.8257649421,-1.998,0,0,0,0,0,0,0,0,0,0,0,0
1554771662.72,27,39,27.3333333333,39.0,10.2090909091,2.664,70.0071884479,-1.665,0,0,0,0,0,0,0,0,0,0,0,0
1554771662.81,27,38,27.6666666667,38.6666666667,10.8424242424,2.331,65.3374696031,-0.333,0,0,0,0,0,0,0,0,0,0,0,0
1554771662.9,27,39,27.3333333333,39.0,11.5727272727,3.33,62.1337226428,0.999,0,0,0,0,0,0,0,0,0,0,0,0
1554771663.0,27,39,27.0,39.3333333333,11.3454545455,4.1625,60.0828503785,0.8325,0,0,0,0,0,0,0,0,0,0,0,0
