connected to 192.168.1.17
time,left,right,piLeft,piRight,piConf,piP,piI,piD,cam0Left,cam0Right,cam0Conf,cam0P,cam0I,cam0D,cam1Left,cam1Right,cam1Conf,cam1P,cam1I,cam1D
1552863835.97,34,32,0,0,0,0,0,0,34.3333333333,32.0,17.4615384615,-1.57411582355,-4.99776304961,-3.45792318796,0,0,0,0,0,0
1552863835.98,35,31,0,0,0,0,0,0,35.3333333333,31.0,17.5897435897,-4.68628038632,-7.18516191112,-3.87852478027,0,0,0,0,0,0
1552863835.98,34,32,33.3333333333,33.0,10.9424242424,-0.1665,-0.333244856648,0.0,35.3333333333,31.0,17.5897435897,-4.68628038632,-7.18516191112,-3.87852478027,0,0,0,0,0,0
1552863835.99,34,31,33.3333333333,33.0,10.9424242424,-0.1665,-0.333244856648,0.0,35.6666666667,30.6666666667,17.4487179487,-4.87927378301,-8.47185473857,-4.01417541504,0,0,0,0,0,0
1552863835.99,33,32,33.3333333333,33.0,10.9424242424,-0.1665,-0.333244856648,0.0,34.3333333333,32.0,16.9358974359,-1.58516313453,-5.82109050381,-3.45792318796,0,0,0,0,0,0
1552863836.0,33,32,33.3333333333,33.0,10.9424242424,-0.1665,-0.333244856648,0.0,34.3333333333,32.0,16.9358974359,-1.58516313453,-5.82109050381,-3.45792318796,0.0,0.0,0.0,0.0,0.0,0.0
1552863836.0,34,31,33.3333333333,33.0,10.9424242424,-0.1665,-0.333244856648,0.0,34.3333333333,32.0,16.9358974359,-1.58516313453,-5.82109050381,-3.45792318796,36.6666666667,29.6666666667,16.7692307692,-7.68530746013,-15.0776739227,-4.02646457493
1552863836.01,34,31,33.3333333333,33.0,10.9424242424,-0.1665,-0.333244856648,0.0,34.3333333333,32.0,17.4358974359,-1.45109968341,-4.36164493532,-3.38893057321,36.6666666667,29.6666666667,16.7692307692,-7.68530746013,-15.0776739227,-4.02646457493
1552863836.01,34,31,33.3333333333,33.0,10.9393939394,-0.333,-0.499622428324,-0.1665,34.3333333333,32.0,17.4358974359,-1.45109968341,-4.36164493532,-3.38893057321,36.6666666667,29.6666666667,16.7692307692,-7.68530746013,-15.0776739227,-4.02646457493
1552863836.02,35,31,33.3333333333,33.0,10.9393939394,-0.333,-0.499622428324,-0.1665,35.3333333333,31.0,17.2820512821,-4.68628038632,-6.86710285398,-3.87852478027,36.6666666667,29.6666666667,16.7692307692,-7.68530746013,-15.0776739227,-4.02646457493
1552863836.02,35,31,33.3333333333,33.0,10.9393939394,-0.333,-0.499622428324,-0.1665,35.3333333333,31.0,17.2820512821,-4.68628038632,-6.86710285398,-3.87852478027,36.3333333333,30.0,16.4358974359,-7.4328410328,-14.9716779941,-4.14577214381
1552863836.04,35,31,33.3333333333,33.0,10.9393939394,-0.333,-0.499622428324,-0.1665,35.3333333333,31.0,17.7564102564,-4.68892389701,-8.122475324,-3.87852478027,36.3333333333,30.0,16.4358974359,-7.4328410328,-14.9716779941,-4.14577214381
1552863836.05,35,31,33.3333333333,33.0,10.9393939394,-0.333,-0.499622428324,-0.1665,35.3333333333,31.0,17.7564102564,-4.68892389701,-8.122475324,-3.87852478027,36.3333333333,30.0,16.4358974359,-7.35807787475,-14.8439168718,-4.24464146754
