connected to 192.168.1.17
time,left,right,piLeft,piRight,piConf,piP,piI,piD,cam0Left,cam0Right,cam0Conf,cam0P,cam0I,cam0D,cam1Left,cam1Right,cam1Conf,cam1P,cam1I,cam1D
1551403578.49,44,22,0,0,0,0,0,0,44.3333333333,22.0,16.2307692308,-26.7741351196,-53.2400082227,-11.281408792,0,0,0,0,0,0
1551403578.49,44,22,0,0,0,0,0,0,44.3333333333,22.0,16.2307692308,-26.7741351196,-53.2400082227,-11.281408792,0.0,0.0,0.0,0.0,0.0,0.0
1551403578.5,43,22,0,0,0,0,0,0,44.3333333333,22.0,16.2307692308,-26.7741351196,-53.2400082227,-11.281408792,43.3333333333,23.0,16.5384615385,-24.552453564,-49.5769163996,-9.32122175443
1551403578.5,43,22,0,0,0,0,0,0,44.3333333333,22.0,16.3717948718,-26.9460890677,-53.5660931791,-11.281408792,43.3333333333,23.0,16.5384615385,-24.552453564,-49.5769163996,-9.32122175443
1551403578.51,43,22,0,0,0,0,0,0,44.3333333333,22.0,16.3717948718,-26.9460890677,-53.5660931791,-11.281408792,43.3333333333,23.0,17.0,-25.0038357467,-49.7922939465,-9.32122175443
1551403578.51,43,22,0,0,0,0,0,0,44.3333333333,22.0,16.0128205128,-26.6634859581,-53.4465325477,-11.6391282133,43.3333333333,23.0,17.0,-25.0038357467,-49.7922939465,-9.32122175443
1551403578.53,43,22,0,0,0,0,0,0,44.3333333333,22.0,16.0128205128,-26.6634859581,-53.4465325477,-11.6391282133,43.3333333333,23.0,16.7179487179,-24.6622651175,-49.5584120908,-9.62857954252
1551403578.53,43,22,0,0,0,0,0,0,44.3333333333,22.0,16.3076923077,-26.7741351196,-53.4974013934,-11.281408792,43.3333333333,23.0,16.7179487179,-24.6622651175,-49.5584120908,-9.62857954252
1551403578.56,43,22,0,0,0,0,0,0,44.3333333333,22.0,16.3076923077,-26.7741351196,-53.4974013934,-11.281408792,43.3333333333,23.0,17.0769230769,-25.0445840669,-49.8237901122,-9.62857954252
1551403578.57,43,22,0,0,0,0,0,0,44.3333333333,22.0,16.2307692308,-26.7741351196,-53.5228358163,-11.281408792,43.3333333333,23.0,17.0769230769,-25.0445840669,-49.8237901122,-9.62857954252
