connected to 192.168.1.17
time,left,right,piLeft,piRight,piConf,piP,piI,piD,cam0Left,cam0Right,cam0Conf,cam0P,cam0I,cam0D,cam1Left,cam1Right,cam1Conf,cam1P,cam1I,cam1D
1551410119.76,41,25,0,0,0,0,0,0,0,0,0,0,0,0,41.3333333333,25.0,16.7307692308,-19.2881499402,-38.0614370492,-8.68979899799
1551410119.77,41,25,0,0,0,0,0,0,41.3333333333,25.0,15.8717948718,-18.7996520825,-37.5878293589,-10.0534958891,41.3333333333,25.0,16.7307692308,-19.2881499402,-38.0614370492,-8.68979899799
1551410119.77,42,24,44.0,22.3333333333,11.2333333333,-21.4785,-42.9570511294,0.0,41.3333333333,25.0,15.8717948718,-18.7996520825,-37.5878293589,-10.0534958891,41.3333333333,25.0,16.7307692308,-19.2881499402,-38.0614370492,-8.68979899799
1551410119.78,42,24,44.0,22.3333333333,11.2333333333,-21.4785,-42.9570511294,0.0,41.3333333333,25.0,16.1538461538,-18.8932527848,-37.6871674643,-10.159986978,41.3333333333,25.0,16.7307692308,-19.2881499402,-38.0614370492,-8.68979899799
1551410119.78,42,24,44.0,22.3333333333,11.2333333333,-21.4785,-42.9570511294,0.0,41.3333333333,25.0,16.1538461538,-18.8932527848,-37.6871674643,-10.159986978,41.3333333333,25.0,16.4487179487,-19.0708709931,-38.1015895177,-8.82294310659
1551410119.79,42,24,44.0,22.3333333333,11.2333333333,-21.4785,-42.9570511294,0.0,41.3333333333,25.0,15.9615384615,-18.7621174364,-37.6057011685,-10.0534958891,41.3333333333,25.0,16.4487179487,-19.0708709931,-38.1015895177,-8.82294310659
1551410119.79,42,24,44.0,22.3333333333,11.2333333333,-21.4785,-42.9570511294,0.0,41.3333333333,25.0,15.9615384615,-18.7621174364,-37.6057011685,-10.0534958891,41.3333333333,25.0,16.8333333333,-19.2881499402,-38.338944699,-8.68979899799
1551410119.8,42,24,44.0,22.3333333333,11.2333333333,-21.4785,-42.9570511294,0.0,41.3333333333,25.0,15.9615384615,-18.7621174364,-37.6057011685,-10.0534958891,41.3333333333,25.0,16.6153846154,-19.1936851057,-38.3631574552,-8.72371520132
1551410119.81,42,24,44.0,22.3333333333,11.2333333333,-21.4785,-42.9570511294,0.0,41.3333333333,25.0,15.6666666667,-18.6340233907,-37.4368739749,-10.0946270949,41.3333333333,25.0,16.6153846154,-19.1936851057,-38.3631574552,-8.72371520132
1551410119.81,42,24,44.0,22.3333333333,11.2212121212,-21.4785,-42.9570255647,0.0,41.3333333333,25.0,15.6666666667,-18.6340233907,-37.4368739749,-10.0946270949,41.3333333333,25.0,16.6153846154,-19.1936851057,-38.3631574552,-8.72371520132
1551410119.82,42,24,44.0,22.3333333333,11.2212121212,-21.4785,-42.9570255647,0.0,41.3333333333,25.0,15.6666666667,-18.6340233907,-37.4368739749,-10.0946270949,41.3333333333,25.0,16.5256410256,-19.1402795374,-38.3218582651,-8.72371520132
1551410119.82,42,24,44.0,22.3333333333,11.2212121212,-21.4785,-42.9570255647,0.0,41.3333333333,25.0,16.1538461538,-18.9462745525,-37.66471154,-10.0534958891,41.3333333333,25.0,16.5256410256,-19.1402795374,-38.3218582651,-8.72371520132
1551410119.83,42,24,44.0,22.3333333333,11.2212121212,-21.4785,-42.9570255647,0.0,41.3333333333,25.0,16.1538461538,-18.9462745525,-37.66471154,-10.0534958891,41.3333333333,25.0,16.7820512821,-19.2881499402,-38.4490790727,-8.68979899799
1551410119.83,42,24,44.0,22.3333333333,11.2212121212,-21.4785,-42.9570255647,0.0,41.3333333333,25.0,15.8717948718,-18.8318236344,-37.6641794044,-10.0534958891,41.3333333333,25.0,16.7820512821,-19.2881499402,-38.4490790727,-8.68979899799
1551410119.84,42,24,44.0,22.3333333333,11.2333333333,-21.4785,-42.9570127824,0.0,41.3333333333,25.0,15.8717948718,-18.8318236344,-37.6641794044,-10.0534958891,41.3333333333,25.0,16.7820512821,-19.2881499402,-38.4490790727,-8.68979899799
1551410119.84,42,24,44.0,22.3333333333,11.2333333333,-21.4785,-42.9570127824,0.0,41.3333333333,25.0,16.2307692308,-18.8756909507,-37.7077806529,-10.0534958891,41.3333333333,25.0,16.7820512821,-19.2881499402,-38.4490790727,-8.68979899799
1551410119.85,42,24,44.0,22.3333333333,11.2333333333,-21.4785,-42.9570127824,0.0,41.3333333333,25.0,16.2307692308,-18.8756909507,-37.7077806529,-10.0534958891,41.3333333333,25.0,16.4743589744,-19.0708709931,-38.2954105294,-8.82294310659
1551410119.85,42,24,44.0,22.3333333333,11.2333333333,-21.4785,-42.9570127824,0.0,41.3333333333,25.0,16.0,-18.8425906486,-37.6964809751,-10.0534958891,41.3333333333,25.0,16.4743589744,-19.0708709931,-38.2954105294,-8.82294310659
1551410119.86,42,24,44.0,22.3333333333,11.2333333333,-21.4785,-42.9570127824,0.0,41.3333333333,25.0,16.0,-18.8425906486,-37.6964809751,-10.0534958891,41.3333333333,25.0,16.5,-19.1402795374,-38.2879848022,-8.72371520132
1551410119.88,42,24,44.0,22.3333333333,11.2333333333,-21.4785,-42.9570127824,0.0,41.3333333333,25.0,15.7820512821,-18.7806576581,-37.6288981456,-10.159986978,41.3333333333,25.0,16.5,-19.1402795374,-38.2879848022,-8.72371520132
1551410119.89,42,24,44.0,22.3333333333,11.2333333333,-21.4785,-42.9570127824,0.0,41.3333333333,25.0,15.7820512821,-18.7806576581,-37.6288981456,-10.159986978,41.3333333333,25.0,16.3076923077,-19.085228008,-38.229220409,-8.72371520132
1551410119.91,42,24,44.0,22.3333333333,11.2757575758,-21.312,-42.7905063912,0.1665,41.3333333333,25.0,15.7820512821,-18.7806576581,-37.6288981456,-10.159986978,41.3333333333,25.0,16.3076923077,-19.085228008,-38.229220409,-8.72371520132
1551410119.92,42,24,44.0,22.3333333333,11.2757575758,-21.312,-42.7905063912,0.1665,41.3333333333,25.0,15.7820512821,-18.7806576581,-37.6288981456,-10.159986978,41.3333333333,25.0,16.6666666667,-19.2160982902,-38.3307084948,-8.72371520132
1551410119.92,42,24,44.0,22.3333333333,11.2757575758,-21.312,-42.7905063912,0.1665,41.3333333333,25.0,16.3974358974,-19.2159811878,-38.0304302606,-9.95063639205,41.3333333333,25.0,16.6666666667,-19.2160982902,-38.3307084948,-8.72371520132
1551410119.95,42,24,44.0,22.3333333333,11.2757575758,-21.312,-42.7905063912,0.1665,41.3333333333,25.0,16.0,-18.971154708,-37.9863698383,-10.0534958891,41.3333333333,25.0,16.6666666667,-19.2160982902,-38.3307084948,-8.72371520132
1551410119.95,41,24,44.0,22.3333333333,11.2757575758,-21.312,-42.7905063912,0.1665,41.3333333333,25.0,16.0,-18.971154708,-37.9863698383,-10.0534958891,40.6666666667,25.6666666667,16.6666666667,-17.4890788098,-36.6544330571,-8.05683271635
1551410119.98,41,24,44.0,22.3333333333,11.2757575758,-21.312,-42.7905063912,0.1665,41.3333333333,25.0,16.0,-18.971154708,-37.9863698383,-10.0534958891,40.3333333333,26.0,17.1025641026,-17.4751226682,-35.8023391967,-7.48503753287
1551410119.99,41,24,44.0,22.3333333333,11.2757575758,-21.312,-42.7905063912,0.1665,41.3333333333,25.0,16.2307692308,-18.5703336487,-37.5635185679,-9.47723957386,40.3333333333,26.0,17.1025641026,-17.4751226682,-35.8023391967,-7.48503753287
1551410120.0,41,25,42.0,24.3333333333,10.9212121212,-19.1474949188,-40.5427481144,2.16450508118,41.3333333333,25.0,16.2307692308,-18.5703336487,-37.5635185679,-9.47723957386,40.3333333333,26.0,17.1025641026,-17.4751226682,-35.8023391967,-7.48503753287
1551410120.02,40,25,42.0,24.3333333333,10.9212121212,-19.1474949188,-40.5427481144,2.16450508118,41.3333333333,25.0,16.2307692308,-18.5703336487,-37.5635185679,-9.47723957386,39.6666666667,26.6666666667,16.5769230769,-15.5522441833,-33.4534137817,-6.73146530146
1551410120.02,40,25,42.0,24.3333333333,10.9212121212,-19.1474949188,-40.5427481144,2.16450508118,41.6666666667,24.6666666667,16.1666666667,-19.9467963694,-38.7285556534,-9.47723957386,39.6666666667,26.6666666667,16.5769230769,-15.5522441833,-33.4534137817,-6.73146530146
1551410120.05,40,25,42.0,24.3333333333,10.9212121212,-19.1474949188,-40.5427481144,2.16450508118,40.6666666667,25.6666666667,15.8846153846,-17.4295190814,-36.7937969081,-7.93130672634,39.6666666667,26.6666666667,16.5769230769,-15.5522441833,-33.4534137817,-6.73146530146
1551410120.05,40,25,42.0,24.3333333333,10.9212121212,-19.1474949188,-40.5427481144,2.16450508118,40.6666666667,25.6666666667,15.8846153846,-17.4295190814,-36.7937969081,-7.93130672634,39.0,27.3333333333,17.0512820513,-13.2497805696,-29.9764874605,-6.68276781367
1551410120.08,39,26,42.0,24.3333333333,10.9212121212,-19.1474949188,-40.5427481144,2.16450508118,39.6666666667,26.6666666667,15.9358974359,-15.1962732736,-33.5931717276,-7.16634338307,39.0,27.3333333333,17.0512820513,-13.2497805696,-29.9764874605,-6.68276781367
1551410120.09,39,26,42.0,24.3333333333,10.9212121212,-19.1474949188,-40.5427481144,2.16450508118,39.6666666667,26.6666666667,15.9358974359,-15.1962732736,-33.5931717276,-7.16634338307,38.0,28.3333333333,16.9102564103,-10.7706129481,-25.7588566784,-5.43607161726
