connected to 192.168.1.17
time,left,right,piLeft,piRight,piConf,piP,piI,piD,cam0Left,cam0Right,cam0Conf,cam0P,cam0I,cam0D,cam1Left,cam1Right,cam1Conf,cam1P,cam1I,cam1D
1551390555.36,35,31,35.0,31.3333333333,10.9242424242,-3.33,-6.66,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1551390555.37,35,31,35.0,31.3333333333,10.9363636364,-3.33,-6.66,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1551390555.47,34,31,34.6666666667,31.6666666667,10.9666666667,-3.1635,-6.4935,0.1665,0,0,0,0,0,0,0,0,0,0,0,0
1551390555.56,35,31,35.3333333333,31.0,10.8787878788,-3.663,-6.90975,-0.4995,0,0,0,0,0,0,0,0,0,0,0,0
1551390555.65,38,28,38.0,28.3333333333,11.3121212121,-7.326,-10.780875,-3.663,0,0,0,0,0,0,0,0,0,0,0,0
1551390555.75,39,26,39.6666666667,26.6666666667,12.303030303,-10.8225,-16.2129375,-3.4965,0,0,0,0,0,0,0,0,0,0,0,0
1551390555.84,41,25,41.0,25.3333333333,13.3575757576,-13.4865,-21.59296875,-2.664,0,0,0,0,0,0,0,0,0,0,0,0
L: 0 R: 0 T: 1551390555.92
1551390556.54,41,24,41.6666666667,24.6666666667,13.6818181818,-15.4845,-26.280984375,-1.998,0,0,0,0,0,0,0,0,0,0,0,0
1551390556.63,61,5,61.0,5.33333333333,13.0181818182,-39.294,-52.4344921875,-23.8095,0,0,0,0,0,0,0,0,0,0,0,0
1551390556.72,53,12,53.6666666667,12.6666666667,12.5666666667,-40.1265,-66.3437460937,-0.8325,0,0,0,0,0,0,0,0,0,0,0,0
1551390556.81,51,14,51.3333333333,15.0,13.7212121212,-37.4625,-70.6343730469,2.664,0,0,0,0,0,0,0,0,0,0,0,0
1551390556.95,48,17,48.6666666667,17.6666666667,13.1181818182,-33.3,-68.6171865234,4.1625,0,0,0,0,0,0,0,0,0,0,0,0
1551390557.04,43,22,43.6666666667,22.6666666667,12.1878787879,-25.8075,-60.1160932617,7.4925,0,0,0,0,0,0,0,0,0,0,0,0
1551390557.13,41,24,41.6666666667,24.6666666667,11.6939393939,-20.4795,-50.5375466309,5.328,0,0,0,0,0,0,0,0,0,0,0,0
1551390557.22,40,25,40.6666666667,25.6666666667,11.8575757576,-16.983,-42.2517733154,3.4965,0,0,0,0,0,0,0,0,0,0,0,0
1551390557.31,41,24,41.6666666667,24.6666666667,11.0606060606,-16.65,-37.7758866577,0.333,0,0,0,0,0,0,0,0,0,0,0,0
1551390557.4,41,25,41.0,25.3333333333,11.6060606061,-15.984,-34.8719433289,0.666,0,0,0,0,0,0,0,0,0,0,0,0
1551390557.5,41,24,41.6666666667,24.6666666667,11.3757575758,-16.3169949188,-33.7529665833,-0.332994918823,0,0,0,0,0,0,0,0,0,0,0,0
1551390557.59,40,25,40.6666666667,25.6666666667,11.3121212121,-15.3179898376,-32.1944731293,0.999005081177,0,0,0,0,0,0,0,0,0,0,0,0
1551390557.69,40,25,40.6666666667,25.6666666667,11.2545454545,-14.985,-31.0822365646,0.332989837646,0,0,0,0,0,0,0,0,0,0,0,0
1551390557.78,40,26,40.3333333333,26.0,11.1121212121,-14.319,-29.8601182823,0.666,0,0,0,0,0,0,0,0,0,0,0,0
