connected to 192.168.1.17
time,left,right,piLeft,piRight,piConf,piP,piI,piD,cam0Left,cam0Right,cam0Conf,cam0P,cam0I,cam0D,cam1Left,cam1Right,cam1Conf,cam1P,cam1I,cam1D
1551391802.4,35,31,0,0,0,0,0,0,35.0,31.3333333333,17.3205128205,-2.67296685433,-2.34459381482,-5.08457977367,0,0,0,0,0,0
1551391802.4,37,28,42.0,24.3333333333,11.0454545455,-17.3159949188,-34.6215835876,0.0,35.0,31.3333333333,17.3205128205,-2.67296685433,-2.34459381482,-5.08457977367,0,0,0,0,0,0
1551391802.41,35,30,42.0,24.3333333333,11.0454545455,-17.3159949188,-34.6215835876,0.0,35.0,31.3333333333,17.3205128205,-2.67296685433,-2.34459381482,-5.08457977367,33.0,33.3333333333,18.1923076923,1.8755904664,3.84869301255,-3.56259511307
1551391802.41,35,30,42.0,24.3333333333,11.0454545455,-17.3159949188,-34.6215835876,0.0,33.6666666667,32.6666666667,17.3205128205,0.794019846691,-0.378277060718,-4.50620825287,33.0,33.3333333333,18.1923076923,1.8755904664,3.84869301255,-3.56259511307
1551391802.42,35,30,42.0,24.3333333333,11.0454545455,-17.3159949188,-34.6215835876,0.0,33.6666666667,32.6666666667,17.3205128205,0.794019846691,-0.378277060718,-4.50620825287,33.0,33.3333333333,18.6794871795,2.08261685852,4.00696336479,-3.41446278885
1551391802.42,35,30,42.0,24.3333333333,11.0454545455,-17.3159949188,-34.6215835876,0.0,33.6666666667,32.6666666667,17.2948717949,0.794019846691,0.604881316332,-4.50620825287,33.0,33.3333333333,18.6794871795,2.08261685852,4.00696336479,-3.41446278885
1551391802.43,35,30,42.0,24.3333333333,11.0454545455,-17.3159949188,-34.6215835876,0.0,33.6666666667,32.6666666667,17.2948717949,0.794019846691,0.604881316332,-4.50620825287,33.0,33.3333333333,18.4230769231,1.96345526242,3.96693694481,-3.27540944413
1551391802.43,35,31,41.6666666667,24.6666666667,11.0484848485,-17.1494949188,-34.4602867126,0.1665,33.6666666667,32.6666666667,17.2948717949,0.794019846691,0.604881316332,-4.50620825287,33.0,33.3333333333,18.4230769231,1.96345526242,3.96693694481,-3.27540944413
1551391802.44,35,31,41.6666666667,24.6666666667,11.0484848485,-17.1494949188,-34.4602867126,0.1665,33.6666666667,32.6666666667,17.2307692308,0.717398664619,1.01983932278,-4.70590002533,33.0,33.3333333333,18.4230769231,1.96345526242,3.96693694481,-3.27540944413
1551391802.45,35,31,41.6666666667,24.6666666667,11.0484848485,-17.1494949188,-34.4602867126,0.1665,33.6666666667,32.6666666667,17.2307692308,0.717398664619,1.01983932278,-4.70590002533,33.0,33.3333333333,18.1153846154,1.94090057398,3.92436904638,-3.48735402421
