# Lost at ~30s
connected to 192.168.1.17
time,left,right,piLeft,piRight,piConf,piP,piI,piD,cam0Left,cam0Right,cam0Conf,cam0P,cam0I,cam0D,cam1Left,cam1Right,cam1Conf,cam1P,cam1I,cam1D
1551390691.85,43,23,43.0,23.3333333333,10.9363636364,-19.314,-38.628,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1551390691.88,43,23,43.0,23.3333333333,10.9242424242,-19.314,-38.628,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1551390691.97,42,23,42.6666666667,23.6666666667,10.8787878788,-18.8145,-38.1285,0.4995,0,0,0,0,0,0,0,0,0,0,0,0
1551390692.07,40,26,40.0,26.3333333333,10.3787878788,-15.4844949188,-34.5487449188,3.33000508118,0,0,0,0,0,0,0,0,0,0,0,0
1551390692.16,34,31,34.6666666667,31.6666666667,10.0181818182,-7.8255,-25.0998724594,7.65899491882,0,0,0,0,0,0,0,0,0,0,0,0
1551390692.25,30,36,30.3333333333,36.0,10.0333333333,0.333,-12.2169362297,8.1585,0,0,0,0,0,0,0,0,0,0,0,0
1551390692.35,28,38,28.3333333333,38.0,10.9424242424,5.994,-0.114468114853,5.661,0,0,0,0,0,0,0,0,0,0,0,0
1551390692.44,32,34,32.3333333333,34.0,11.3424242424,3.33,3.27276594257,-2.664,0,0,0,0,0,0,0,0,0,0,0,0
1551390692.54,36,30,36.3333333333,30.0,11.8333333333,-2.331,-0.694617028713,-5.661,0,0,0,0,0,0,0,0,0,0,0,0
1551390692.63,39,27,39.3333333333,27.0,12.3121212121,-8.4915,-8.83880851436,-6.1605,0,0,0,0,0,0,0,0,0,0,0,0
1551390692.72,44,21,44.6666666667,21.6666666667,12.5181818182,-17.1495,-21.5689042572,-8.658,0,0,0,0,0,0,0,0,0,0,0,0
1551390692.82,46,20,46.0,20.3333333333,12.6212121212,-22.311,-33.0954521286,-5.1615,0,0,0,0,0,0,0,0,0,0,0,0
1551390692.91,46,19,46.6666666667,19.6666666667,12.3787878788,-24.975,-41.5227260643,-2.664,0,0,0,0,0,0,0,0,0,0,0,0
1551390693.0,46,19,46.6666666667,19.6666666667,12.1090909091,-26.1405,-46.9018630321,-1.1655,0,0,0,0,0,0,0,0,0,0,0,0
1551390693.1,45,21,45.3333333333,21.0,11.7,-24.8085,-48.2594315161,1.332,0,0,0,0,0,0,0,0,0,0,0,0
1551390693.19,44,22,44.3333333333,22.0,11.5363636364,-23.31,-47.439715758,1.4985,0,0,0,0,0,0,0,0,0,0,0,0
1551390693.29,44,21,44.6666666667,21.6666666667,11.8363636364,-22.8104898376,-46.5303477167,0.499510162354,0,0,0,0,0,0,0,0,0,0,0,0
