connected to 192.168.1.17
time,left,right,piLeft,piRight,piConf,piP,piI,piD,cam0Left,cam0Right,cam0Conf,cam0P,cam0I,cam0D,cam1Left,cam1Right,cam1Conf,cam1P,cam1I,cam1D
1551390095.6,48,18,48.0,18.3333333333,10.9121212121,-28.971,-57.942,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1551390095.61,48,18,48.0,18.3333333333,10.9181818182,-28.971,-57.942,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1551390095.7,47,18,47.6666666667,18.6666666667,10.9,-28.638,-57.609,0.333,0,0,0,0,0,0,0,0,0,0,0,0
1551390095.8,45,20,45.6666666667,20.6666666667,10.8090909091,-26.307,-55.1115,2.331,0,0,0,0,0,0,0,0,0,0,0,0
1551390095.89,39,27,39.0,27.3333333333,10.1606060606,-17.316,-44.87175,8.991,0,0,0,0,0,0,0,0,0,0,0,0
1551390095.98,33,32,33.6666666667,32.6666666667,9.94242424243,-7.326,-29.761875,9.99,0,0,0,0,0,0,0,0,0,0,0,0
1551390096.08,29,37,29.0,37.3333333333,10.2818181818,2.1645,-12.7164375,9.4905,0,0,0,0,0,0,0,0,0,0,0,0
1551390096.17,26,40,26.0,40.3333333333,10.8909090909,9.324,2.96578125,7.1595,0,0,0,0,0,0,0,0,0,0,0,0
1551390096.26,23,42,23.6666666667,42.6666666667,11.0121212121,14.985,16.467890625,5.661,0,0,0,0,0,0,0,0,0,0,0,0
1551390096.36,22,44,22.0,44.3333333333,11.303030303,19.1475,27.3814453125,4.1625,0,0,0,0,0,0,0,0,0,0,0,0
1551390096.45,24,41,24.6666666667,41.6666666667,11.3212121212,17.8155,31.5062226563,-1.332,0,0,0,0,0,0,0,0,0,0,0,0
1551390096.54,27,39,27.3333333333,39.0,11.5424242424,13.986,29.7391113281,-3.8295,0,0,0,0,0,0,0,0,0,0,0,0
1551390096.64,32,34,32.3333333333,34.0,11.5666666667,6.327,21.1965556641,-7.659,0,0,0,0,0,0,0,0,0,0,0,0
1551390096.73,36,30,36.0,30.3333333333,11.7212121212,-0.999,9.59927783203,-7.326,0,0,0,0,0,0,0,0,0,0,0,0
1551390096.83,39,27,39.0,27.3333333333,11.8848484848,-7.326,-2.52636108398,-6.327,0,0,0,0,0,0,0,0,0,0,0,0
1551390096.92,40,25,40.6666666667,25.6666666667,11.9363636364,-11.988,-13.251180542,-4.662,0,0,0,0,0,0,0,0,0,0,0,0
L: 0 R: 0 T: 1551390096.99
1551390097.21,41,24,41.6666666667,24.6666666667,11.8606060606,-14.8185,-21.444090271,-2.8305,0,0,0,0,0,0,0,0,0,0,0,0
1551390097.3,47,19,47.0,19.3333333333,12.8666666667,-22.4774898376,-33.1995349731,-7.65898983765,0,0,0,0,0,0,0,0,0,0,0,0
1551390097.39,46,19,46.6666666667,19.6666666667,13.4727272727,-24.9749898376,-41.5747573242,-2.4975,0,0,0,0,0,0,0,0,0,0,0,0
1551390097.49,46,20,46.3333333333,20.0,14.2878787879,-25.4745,-46.2618786621,-0.499510162354,0,0,0,0,0,0,0,0,0,0,0,0
1551390097.58,47,18,47.6666666667,18.6666666667,13.6454545455,-27.306,-50.4369393311,-1.8315,0,0,0,0,0,0,0,0,0,0,0,0
1551390097.67,48,17,48.6666666667,17.6666666667,13.0090909091,-29.1375,-54.3559696655,-1.8315,0,0,0,0,0,0,0,0,0,0,0,0
1551390097.76,47,18,47.6666666667,18.6666666667,12.803030303,-28.971,-56.1489848328,0.1665,0,0,0,0,0,0,0,0,0,0,0,0
1551390097.86,46,20,46.3333333333,20.0,12.5151515152,-27.306,-55.3804924164,1.665,0,0,0,0,0,0,0,0,0,0,0,0
1551390097.95,45,20,45.6666666667,20.6666666667,12.2121212121,-25.8075,-53.4977462082,1.4985,0,0,0,0,0,0,0,0,0,0,0,0
1551390098.04,44,21,44.6666666667,21.6666666667,11.6303030303,-23.8095,-50.5583731041,1.998,0,0,0,0,0,0,0,0,0,0,0,0
1551390098.14,43,22,43.6666666667,22.6666666667,11.3242424242,-21.8115,-47.090686552,1.998,0,0,0,0,0,0,0,0,0,0,0,0
