connected to 192.168.1.17
time,left,right,piLeft,piRight,piConf,piP,piI,piD,cam0Left,cam0Right,cam0Conf,cam0P,cam0I,cam0D,cam1Left,cam1Right,cam1Conf,cam1P,cam1I,cam1D
1552862515.59,32,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1552862515.6,31,35,32.3333333333,34.0,10.9696969697,1.665,3.33000000004,0.0,30.3333333333,36.0,18.2820512821,8.40251621856,16.7042172337,-0.87306244501,0,0,0,0,0,0
1552862515.6,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000004,0.0,30.3333333333,36.0,18.2820512821,8.40251621856,16.7042172337,-0.87306244501,32.6666666667,33.6666666667,16.9102564103,2.16045813708,4.27381598402,-2.08991538553
1552862515.61,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000004,0.0,30.3333333333,36.0,18.0256410256,8.29207766629,16.6441862831,-0.87306244501,32.6666666667,33.6666666667,16.9102564103,2.16045813708,4.27381598402,-2.08991538553
1552862515.62,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000004,0.0,30.3333333333,36.0,18.0256410256,8.29207766629,16.6441862831,-0.87306244501,32.6666666667,33.6666666667,16.7051282051,2.08095201441,4.21786000642,-2.08991538553
1552862515.62,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000004,0.0,30.3333333333,36.0,18.1666666667,8.36698596804,16.6890791096,-0.87306244501,32.6666666667,33.6666666667,16.7051282051,2.08095201441,4.21786000642,-2.08991538553
1552862515.63,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000004,0.0,30.3333333333,36.0,18.1666666667,8.36698596804,16.6890791096,-0.87306244501,32.6666666667,33.6666666667,17.2307692308,2.35119433619,4.4601243394,-2.29130851297
1552862515.63,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000002,0.0,30.3333333333,36.0,18.1666666667,8.36698596804,16.6890791096,-0.87306244501,32.6666666667,33.6666666667,17.2307692308,2.35119433619,4.4601243394,-2.29130851297
1552862515.64,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000002,0.0,30.3333333333,36.0,18.1923076923,8.37407146653,16.7186110213,-0.87306244501,32.6666666667,33.6666666667,17.2307692308,2.35119433619,4.4601243394,-2.29130851297
1552862515.64,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000002,0.0,30.3333333333,36.0,18.1923076923,8.37407146653,16.7186110213,-0.87306244501,32.6666666667,33.6666666667,16.7307692308,1.99865313604,4.22871530574,-2.08991538553
1552862515.65,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000002,0.0,30.3333333333,36.0,18.1153846154,8.35991122414,16.7192167348,-0.87306244501,32.6666666667,33.6666666667,16.7307692308,1.99865313604,4.22871530574,-2.08991538553
1552862515.65,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000002,0.0,30.3333333333,36.0,18.1153846154,8.35991122414,16.7192167348,-0.87306244501,32.6666666667,33.6666666667,17.1282051282,2.10118844456,4.21554609743,-2.08991538553
1552862515.66,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000002,0.0,30.3333333333,36.0,18.141025641,8.35991122414,16.7195195915,-0.87306244501,32.6666666667,33.6666666667,17.1282051282,2.10118844456,4.21554609743,-2.08991538553
1552862515.66,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000001,0.0,30.3333333333,36.0,18.141025641,8.35991122414,16.7195195915,-0.87306244501,32.6666666667,33.6666666667,17.1282051282,2.10118844456,4.21554609743,-2.08991538553
1552862515.67,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000001,0.0,30.3333333333,36.0,18.141025641,8.35991122414,16.7195195915,-0.87306244501,32.6666666667,33.6666666667,16.9743589744,2.07049648594,4.17826953466,-2.08991538553
1552862515.67,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000001,0.0,30.3333333333,36.0,18.2179487179,8.3811624805,16.7409222763,-0.87306244501,32.6666666667,33.6666666667,16.9743589744,2.07049648594,4.17826953466,-2.08991538553
1552862515.68,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000001,0.0,30.3333333333,36.0,18.2179487179,8.3811624805,16.7409222763,-0.87306244501,32.6666666667,33.6666666667,16.8846153846,2.10205900334,4.19119377067,-2.08991538553
1552862515.69,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000001,0.0,30.3333333333,36.0,18.1666666667,8.42617774541,16.7966388835,-0.952232672061,32.6666666667,33.6666666667,16.8846153846,2.10205900334,4.19119377067,-2.08991538553
1552862515.7,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000001,0.0,30.3333333333,36.0,18.1666666667,8.42617774541,16.7966388835,-0.952232672061,32.6666666667,33.6666666667,16.9230769231,2.16045813708,4.25605502241,-2.08991538553
1552862515.72,31,34,32.3333333333,34.0,10.9696969697,1.665,3.33000000001,0.0,30.3333333333,36.0,18.5,8.41268751569,16.8110069575,-0.797165228213,32.6666666667,33.6666666667,16.9230769231,2.16045813708,4.25605502241,-2.08991538553
1552862515.73,32,34,33.0,33.3333333333,10.9090909091,0.999,2.664,-0.666,30.3333333333,36.0,18.5,8.41268751569,16.8110069575,-0.797165228213,32.6666666667,33.6666666667,16.9230769231,2.16045813708,4.25605502241,-2.08991538553
1552862515.74,32,34,33.0,33.3333333333,10.9090909091,0.999,2.664,-0.666,30.3333333333,36.0,18.5,8.41268751569,16.8110069575,-0.797165228213,33.0,33.3333333333,16.8846153846,1.74078497879,3.86881249,-2.86674642045
1552862515.75,32,33,33.0,33.3333333333,10.9090909091,0.999,2.664,-0.666,31.3333333333,35.0,18.2948717949,6.35413177411,14.7596352528,-1.3523708519,33.0,33.3333333333,16.8846153846,1.74078497879,3.86881249,-2.86674642045
1552862515.77,32,33,33.0,33.3333333333,10.9090909091,0.999,2.664,-0.666,31.3333333333,35.0,18.2948717949,6.35413177411,14.7596352528,-1.3523708519,33.3333333333,33.0,16.5769230769,1.46883607945,3.40324232445,-3.67734670121
1552862515.79,32,33,33.0,33.3333333333,10.9090909091,0.999,2.664,-0.666,31.3333333333,35.0,18.2692307692,6.34831521132,13.7281328377,-1.3523708519,33.3333333333,33.0,16.5769230769,1.46883607945,3.40324232445,-3.67734670121
1552862515.8,32,33,33.0,33.3333333333,10.9090909091,0.999,2.664,-0.666,31.3333333333,35.0,18.2692307692,6.34831521132,13.7281328377,-1.3523708519,34.0,32.3333333333,16.9487179487,-1.09112349978,0.61049766244,-3.05157664929
1552862515.82,33,33,34.3333333333,32.0,10.9545454545,-0.999,0.333000000002,-1.998,31.3333333333,35.0,18.2692307692,6.34831521132,13.7281328377,-1.3523708519,34.0,32.3333333333,16.9487179487,-1.09112349978,0.61049766244,-3.05157664929
1552862515.83,33,33,34.3333333333,32.0,10.9545454545,-0.999,0.333000000002,-1.998,31.3333333333,35.0,18.0512820513,5.82788723485,12.6919536537,-1.96754499119,34.0,32.3333333333,16.9487179487,-1.09112349978,0.61049766244,-3.05157664929
