connected to 192.168.1.14
time,left,right,piLeft,piRight,piConf,piP,piI,piD,cam0Left,cam0Right,cam0Conf,cam0P,cam0I,cam0D,cam1Left,cam1Right,cam1Conf,cam1P,cam1I,cam1D
1554666539.88,63,3,0,0,0,0,0,0,0,0,0,0,0,0,63.0,3.33333333333,15.9358974359,-22.2972713947,-44.3565600855,-7.62450881953
1554666539.89,60,6,0,0,0,0,0,0,57.6666666667,8.66666666667,16.8717948718,-18.3512329233,-37.24058097,-7.17285133054,63.0,3.33333333333,15.9358974359,-22.2972713947,-44.3565600855,-7.62450881953
1554666539.89,58,7,0,0,0,0,0,0,57.6666666667,8.66666666667,16.8717948718,-18.3512329233,-37.24058097,-7.17285133054,60.3333333333,6.0,15.8461538462,-20.33979052,-42.5180705628,-7.05191365605
1554666539.9,58,7,0,0,0,0,0,0,57.6666666667,8.66666666667,17.4230769231,-18.3954480103,-37.0157384953,-7.00939155271,60.3333333333,6.0,15.8461538462,-20.33979052,-42.5180705628,-7.05191365605
1554666539.9,59,7,0,0,0,0,0,0,57.6666666667,8.66666666667,17.4230769231,-18.3954480103,-37.0157384953,-7.00939155271,60.6666666667,5.66666666667,16.3205128205,-20.5827361183,-41.8417713997,-7.26126424198
1554666539.91,59,6,0,0,0,0,0,0,58.3333333333,8.0,17.1538461538,-18.8790169099,-37.3868861576,-7.65037202181,60.6666666667,5.66666666667,16.3205128205,-20.5827361183,-41.8417713997,-7.26126424198
1554666539.91,59,7,0,0,0,0,0,0,58.3333333333,8.0,17.1538461538,-18.8790169099,-37.3868861576,-7.65037202181,60.0,6.33333333333,15.8205128205,-20.2020572268,-41.1229429267,-7.26126424198
1554666539.92,59,7,0,0,0,0,0,0,58.3333333333,8.0,17.5128205128,-18.9321631288,-37.6256062076,-6.797882444,60.0,6.33333333333,15.8205128205,-20.2020572268,-41.1229429267,-7.26126424198
1554666539.92,59,7,0,0,0,0,0,0,58.3333333333,8.0,17.5128205128,-18.9321631288,-37.6256062076,-6.797882444,60.3333333333,6.0,15.8205128205,-20.33979052,-40.9012619833,-7.05191365605
1554666539.93,58,7,0,0,0,0,0,0,57.6666666667,8.66666666667,17.3076923077,-18.4831026026,-37.2959057064,-7.08974433591,60.3333333333,6.0,15.8205128205,-20.33979052,-40.9012619833,-7.05191365605
1554666539.93,58,7,0,0,0,0,0,0,57.6666666667,8.66666666667,17.3076923077,-18.4831026026,-37.2959057064,-7.08974433591,60.3333333333,6.0,15.8205128205,-20.33979052,-40.7904215117,-7.05191365605
1554666539.94,59,7,0,0,0,0,0,0,58.3333333333,8.0,17.8205128205,-18.9450603384,-37.5930131916,-6.90985906753,60.3333333333,6.0,15.8205128205,-20.33979052,-40.7904215117,-7.05191365605
1554666539.94,59,6,0,0,0,0,0,0,58.3333333333,8.0,17.8205128205,-18.9450603384,-37.5930131916,-6.90985906753,61.0,5.33333333333,15.9358974359,-20.9847174976,-41.3799282535,-7.62450881953
1554666539.95,59,7,0,0,0,0,0,0,57.6666666667,8.66666666667,17.2435897436,-18.3959220811,-37.1924286769,-7.17285133054,61.0,5.33333333333,15.9358974359,-20.9847174976,-41.3799282535,-7.62450881953
1554666539.95,60,6,0,0,0,0,0,0,57.6666666667,8.66666666667,17.2435897436,-18.3959220811,-37.1924286769,-7.17285133054,62.6666666667,3.66666666667,15.8461538462,-22.1342929773,-42.824257104,-7.62450881953
1554666539.96,60,5,0,0,0,0,0,0,58.3333333333,8.0,16.4487179487,-18.8359248721,-37.4321392105,-7.65037202181,62.6666666667,3.66666666667,15.8461538462,-22.1342929773,-42.824257104,-7.62450881953
1554666540.07,59,6,0,0,0,0,0,0,58.3333333333,8.0,16.4487179487,-18.8359248721,-37.4321392105,-7.65037202181,60.6666666667,5.66666666667,16.2307692308,-20.5733290878,-41.9854576398,-8.25943688977
1554666540.08,59,6,0,0,0,0,0,0,58.3333333333,8.0,17.3333333333,-18.8909089217,-37.606978527,-6.90985906753,60.6666666667,5.66666666667,16.2307692308,-20.5733290878,-41.9854576398,-8.25943688977
1554666540.08,60,6,0,0,0,0,0,0,58.3333333333,8.0,17.3333333333,-18.8909089217,-37.606978527,-6.90985906753,62.3333333333,4.0,15.7948717949,-21.9870708961,-42.979799716,-9.31300064082
1554666540.09,60,6,0,0,0,0,0,0,58.3333333333,8.0,17.2179487179,-18.8982639502,-37.7017532137,-6.797882444,62.3333333333,4.0,15.7948717949,-21.9870708961,-42.979799716,-9.31300064082
1554666540.09,60,5,0,0,0,0,0,0,58.3333333333,8.0,17.2179487179,-18.8982639502,-37.7017532137,-6.797882444,62.6666666667,3.66666666667,15.9230769231,-22.1280361242,-43.6179359822,-8.95528121943
1554666540.1,60,5,0,0,0,0,0,0,58.3333333333,8.0,17.2435897436,-18.9426246245,-37.7935012314,-6.81966376951,62.6666666667,3.66666666667,15.9230769231,-22.1280361242,-43.6179359822,-8.95528121943
1554666540.1,60,5,0,0,0,0,0,0,58.3333333333,8.0,17.2435897436,-18.9426246245,-37.7935012314,-6.81966376951,63.0,3.33333333333,15.9615384615,-22.3296527462,-44.1386207373,-8.84337326044
1554666540.11,59,6,0,0,0,0,0,0,56.0,10.3333333333,17.1153846154,-17.1012320099,-35.9979826256,-6.16928819973,63.0,3.33333333333,15.9615384615,-22.3296527462,-44.1386207373,-8.84337326044
1554666540.11,57,9,0,0,0,0,0,0,56.0,10.3333333333,17.1153846154,-17.1012320099,-35.9979826256,-6.16928819973,58.3333333333,8.0,16.1538461538,-18.9915879095,-41.0608982781,-7.69795395647
1554666540.2,57,9,0,0,0,0,0,0,56.3333333333,10.0,17.1153846154,-17.2923953184,-35.2913866312,-6.86276493853,58.3333333333,8.0,16.1538461538,-18.9915879095,-41.0608982781,-7.69795395647
1554666540.21,57,8,0,0,0,0,0,0,56.3333333333,10.0,17.1153846154,-17.2923953184,-35.2913866312,-6.86276493853,59.3333333333,7.0,16.8846153846,-19.732170297,-40.2626194361,-7.27710527705
1554666540.21,57,9,0,0,0,0,0,0,55.0,11.3333333333,16.8076923077,-16.4402901928,-34.0859835084,-6.31773020431,59.3333333333,7.0,16.8846153846,-19.732170297,-40.2626194361,-7.27710527705
1554666540.22,56,9,0,0,0,0,0,0,55.0,11.3333333333,16.8076923077,-16.4402901928,-34.0859835084,-6.31773020431,58.3333333333,8.0,16.5512820513,-18.792532304,-38.923842022,-6.91123199463
1554666540.22,55,10,0,0,0,0,0,0,53.0,13.3333333333,17.3717948718,-14.9403437002,-31.9833354544,-5.66387055473,58.3333333333,8.0,16.5512820513,-18.792532304,-38.923842022,-6.91123199463
1554666540.23,55,10,0,0,0,0,0,0,53.0,13.3333333333,17.3717948718,-14.9403437002,-31.9833354544,-5.66387055473,58.0,8.33333333333,16.1923076923,-18.6363355874,-38.0982565984,-6.91123199463
1554666540.23,55,11,0,0,0,0,0,0,52.6666666667,13.6666666667,17.1666666667,-14.5059040597,-30.4975717869,-5.10216522217,58.0,8.33333333333,16.1923076923,-18.6363355874,-38.0982565984,-6.91123199463
1554666540.34,53,12,0,0,0,0,0,0,52.6666666667,13.6666666667,17.1666666667,-14.5059040597,-30.4975717869,-5.10216522217,55.0,11.3333333333,16.0641025641,-16.3654658841,-35.4145941833,-6.32580240841
1554666540.34,53,12,0,0,0,0,0,0,52.3333333333,14.0,16.7948717949,-14.3008282329,-29.5496141263,-5.0131072998,55.0,11.3333333333,16.0641025641,-16.3654658841,-35.4145941833,-6.32580240841
1554666540.35,53,12,0,0,0,0,0,0,52.3333333333,14.0,16.7948717949,-14.3008282329,-29.5496141263,-5.0131072998,55.6666666667,10.6666666667,16.4358974359,-16.8596243075,-34.5669213992,-6.58741064441
1554666540.35,52,13,0,0,0,0,0,0,49.3333333333,17.0,17.1923076923,-12.099600781,-26.8744078441,-3.88980458573,55.6666666667,10.6666666667,16.4358974359,-16.8596243075,-34.5669213992,-6.58741064441
1554666540.36,51,14,0,0,0,0,0,0,49.3333333333,17.0,17.1923076923,-12.099600781,-26.8744078441,-3.88980458573,53.6666666667,12.6666666667,16.7179487179,-15.3813716348,-32.6648323344,-5.79450263344
1554666540.36,50,15,0,0,0,0,0,0,47.6666666667,18.6666666667,17.2820512821,-10.8807788837,-24.3179828058,-3.41748090427,53.6666666667,12.6666666667,16.7179487179,-15.3813716348,-32.6648323344,-5.79450263344
1554666540.37,48,17,0,0,0,0,0,0,47.6666666667,18.6666666667,17.2820512821,-10.8807788837,-24.3179828058,-3.41748090427,50.0,16.3333333333,16.4358974359,-12.512125462,-28.8445416292,-4.85942704928
1554666540.37,47,19,0,0,0,0,0,0,44.3333333333,22.0,17.3205128205,-8.36681916735,-20.5258105702,-2.24549408623,50.0,16.3333333333,16.4358974359,-12.512125462,-28.8445416292,-4.85942704928
1554666540.42,46,19,0,0,0,0,0,0,44.3333333333,22.0,17.3205128205,-8.36681916735,-20.5258105702,-2.24549408623,49.6666666667,16.6666666667,16.3333333333,-12.35418999,-26.7764608046,-3.87212525278
1554666540.43,45,21,0,0,0,0,0,0,41.0,25.3333333333,17.1923076923,-5.83907905948,-16.1019843446,-1.07543216183,49.6666666667,16.6666666667,16.3333333333,-12.35418999,-26.7764608046,-3.87212525278
1554666540.43,43,22,0,0,0,0,0,0,41.0,25.3333333333,17.1923076923,-5.83907905948,-16.1019843446,-1.07543216183,46.6666666667,19.6666666667,16.2692307692,-10.0567554499,-23.4449858522,-3.55618280504
1554666540.44,43,22,0,0,0,0,0,0,40.6666666667,25.6666666667,17.4230769231,-5.5559255071,-13.6069176794,-0.270080510119,46.6666666667,19.6666666667,16.2692307692,-10.0567554499,-23.4449858522,-3.55618280504
1554666540.44,42,24,0,0,0,0,0,0,40.6666666667,25.6666666667,17.4230769231,-5.5559255071,-13.6069176794,-0.270080510119,43.6666666667,22.6666666667,16.4871794872,-7.83093912784,-19.5534320539,-2.2368336973
