connected to 192.168.1.14
time,left,right,piLeft,piRight,piConf,piP,piI,piD,cam0Left,cam0Right,cam0Conf,cam0P,cam0I,cam0D,cam1Left,cam1Right,cam1Conf,cam1P,cam1I,cam1D
1554674805.71,37,29,0,0,0,0,0,0,37.3333333333,29.0,16.5,-3.75578319606,-3.95695837162,-4.47603963212,0,0,0,0,0,0
1554674805.71,38,27,0,0,0,0,0,0,37.3333333333,29.0,16.5,-3.75578319606,-3.95695837162,-4.47603963212,40.6666666667,25.6666666667,16.1666666667,-7.21998781949,-8.02301933818,-6.13495925909
1554674805.72,38,27,0,0,0,0,0,0,37.3333333333,29.0,17.3717948718,-3.77413721715,-4.16983305432,-4.36901448563,40.6666666667,25.6666666667,16.1666666667,-7.21998781949,-8.02301933818,-6.13495925909
1554674805.72,38,27,0,0,0,0,0,0,37.3333333333,29.0,17.3717948718,-3.77413721715,-4.16983305432,-4.36901448563,40.6666666667,25.6666666667,16.2435897436,-7.27202385118,-8.07432578499,-6.00347427374
1554674805.73,38,27,0,0,0,0,0,0,37.3333333333,29.0,16.6025641026,-3.58570885558,-4.00269216102,-4.58729146317,40.6666666667,25.6666666667,16.2435897436,-7.27202385118,-8.07432578499,-6.00347427374
1554674805.73,38,27,0,0,0,0,0,0,37.3333333333,29.0,16.6025641026,-3.58570885558,-4.00269216102,-4.58729146317,40.6666666667,25.6666666667,16.2435897436,-7.27202385118,-8.07945642968,-6.00347427374
1554674805.74,38,27,0,0,0,0,0,0,37.3333333333,29.0,17.1666666667,-3.60452736593,-4.00479658203,-4.47603963212,40.6666666667,25.6666666667,16.2435897436,-7.27202385118,-8.07945642968,-6.00347427374
1554674805.74,38,27,0,0,0,0,0,0,37.3333333333,29.0,17.1666666667,-3.60452736593,-4.00479658203,-4.47603963212,40.0,26.3333333333,16.3205128205,-6.69977181019,-7.50771745316,-5.43122223275
1554674805.75,37,28,0,0,0,0,0,0,35.3333333333,31.0,17.0,-1.63141973934,-2.03189939754,-4.02590985935,40.0,26.3333333333,16.3205128205,-6.69977181019,-7.50771745316,-5.43122223275
1554674805.75,37,28,0,0,0,0,0,0,35.3333333333,31.0,17.0,-1.63141973934,-2.03189939754,-4.02590985935,40.6666666667,25.6666666667,16.2948717949,-7.21998781949,-7.97075956481,-6.13495925909
1554674805.76,38,27,0,0,0,0,0,0,37.3333333333,29.0,16.8333333333,-3.75295742301,-3.95614736277,-4.36901448563,40.6666666667,25.6666666667,16.2948717949,-7.21998781949,-7.97075956481,-6.13495925909
1554674805.76,38,27,0,0,0,0,0,0,37.3333333333,29.0,16.8333333333,-3.75295742301,-3.95614736277,-4.36901448563,40.6666666667,25.6666666667,16.2179487179,-7.16615431963,-7.96323027611,-6.2709684754
1554674805.77,38,27,0,0,0,0,0,0,37.3333333333,29.0,17.2692307692,-3.86920699305,-4.26482172932,-4.36901448563,40.6666666667,25.6666666667,16.2179487179,-7.16615431963,-7.96323027611,-6.2709684754
1554674805.77,38,27,0,0,0,0,0,0,37.3333333333,29.0,17.2692307692,-3.86920699305,-4.26482172932,-4.36901448563,40.6666666667,25.6666666667,16.2179487179,-7.17721693875,-7.97353996636,-6.00347427374
1554674805.79,38,27,0,0,0,0,0,0,37.3333333333,29.0,17.141025641,-3.73859042034,-4.16507259327,-4.47603963212,40.6666666667,25.6666666667,16.2179487179,-7.17721693875,-7.97353996636,-6.00347427374
1554674805.8,38,27,0,0,0,0,0,0,37.3333333333,29.0,17.141025641,-3.73859042034,-4.16507259327,-4.47603963212,40.6666666667,25.6666666667,16.2692307692,-7.21998781949,-8.01734181613,-6.13495925909
1554674805.83,38,27,0,0,0,0,0,0,37.3333333333,29.0,17.2051282051,-3.67249874741,-4.08900600674,-4.47603963212,40.6666666667,25.6666666667,16.2692307692,-7.21998781949,-8.01734181613,-6.13495925909
1554674805.84,38,27,0,0,0,0,0,0,37.3333333333,29.0,17.2051282051,-3.67249874741,-4.08900600674,-4.47603963212,40.6666666667,25.6666666667,16.1923076923,-7.3164117293,-8.11814591091,-6.13495925909
1554674805.86,38,27,0,0,0,0,0,0,37.3333333333,29.0,17.0256410256,-3.64646211766,-4.05536271834,-4.36901448563,40.6666666667,25.6666666667,16.1923076923,-7.3164117293,-8.11814591091,-6.13495925909
1554674805.87,38,27,0,0,0,0,0,0,37.3333333333,29.0,17.0256410256,-3.64646211766,-4.05536271834,-4.36901448563,40.0,26.3333333333,16.0512820513,-6.69142402543,-7.50323861652,-5.43122223275
1554674805.9,38,27,0,0,0,0,0,0,37.3333333333,29.0,16.8974358974,-3.71589098442,-4.12142725625,-4.36901448563,40.0,26.3333333333,16.0512820513,-6.69142402543,-7.50323861652,-5.43122223275
1554674805.91,38,27,0,0,0,0,0,0,37.3333333333,29.0,16.8974358974,-3.71589098442,-4.12142725625,-4.36901448563,40.6666666667,25.6666666667,16.2435897436,-7.22910722789,-7.97943108955,-5.8762846375
1554674805.93,37,28,0,0,0,0,0,0,35.3333333333,31.0,17.1538461538,-1.80415110621,-2.21629383183,-3.68795813881,40.6666666667,25.6666666667,16.2435897436,-7.22910722789,-7.97943108955,-5.8762846375
1554674805.94,37,28,0,0,0,0,0,0,35.3333333333,31.0,17.1538461538,-1.80415110621,-2.21629383183,-3.68795813881,40.0,26.3333333333,16.1923076923,-6.55130573638,-7.34924884534,-5.5627072181
1554674805.96,37,28,0,0,0,0,0,0,35.3333333333,31.0,16.7948717949,-1.73368171448,-1.95531109766,-4.12204023044,40.0,26.3333333333,16.1923076923,-6.55130573638,-7.34924884534,-5.5627072181
1554674805.97,37,28,0,0,0,0,0,0,35.3333333333,31.0,16.7948717949,-1.73368171448,-1.95531109766,-4.12204023044,40.6666666667,25.6666666667,16.1666666667,-7.21998781949,-7.95491270403,-6.13495925909
1554674806.0,38,27,0,0,0,0,0,0,37.3333333333,29.0,16.4871794872,-3.8119579474,-4.00748905716,-4.47603963212,40.6666666667,25.6666666667,16.1666666667,-7.21998781949,-7.95491270403,-6.13495925909
1554674806.0,38,27,0,0,0,0,0,0,37.3333333333,29.0,16.4871794872,-3.8119579474,-4.00748905716,-4.47603963212,40.6666666667,25.6666666667,16.1923076923,-7.21998781949,-8.01547908989,-6.13495925909
